query_table,query_column,query_value,candidate_table,candidate_column,candidate_value
christianbishop_left,title,alexis bachelot,givenname_right,title,alexis
christianbishop_left,title,william mark duke,givenname_right,title,william (given name)
christianbishop_left,title,joseph werth,givenname_right,title,joseph
christianbishop_left,title,gerard manley hopkins,givenname_right,title,gerard
christianbishop_left,title,jeffrey driver,givenname_right,title,jeffrey (name)
christianbishop_left,title,joseph ii (chaldean patriarch),givenname_right,title,joseph (name)
christianbishop_left,title,raffaello martinelli,givenname_right,title,raffaello (disambiguation)
christianbishop_left,title,christopher lowson,givenname_right,title,christopher
christianbishop_left,title,daniel mary gorman,givenname_right,title,daniel
christianbishop_left,title,anthony mikovsky,givenname_right,title,anthony (name)
christianbishop_left,title,mark sowerby,givenname_right,title,mark (name)
soccertournament_left,title,2011 j. league cup,tournament_right,title,2011 j.league cup
soccertournament_left,title,2012 j. league cup,tournament_right,title,2012 j.league cup
soccertournament_left,title,2010 uefa women's u-17 championship,tournament_right,title,2010 uefa u-17 women's championship
soccertournament_left,title,2009 uefa women's u-17 championship,tournament_right,title,2009 uefa u-17 women's championship
soccertournament_left,title,2013 uefa women's u-17 championship,tournament_right,title,2013 uefa u-17 women's championship
soccertournament_left,title,2012 south american under 17 women's championship,tournament_right,title,2012 south american under 17 women championship
soccertournament_left,title,1962 uefa european under-18 football championship,tournament_right,title,1962 uefa european under-18 championship
soccertournament_left,title,1974 uefa european under-18 football championship,tournament_right,title,1974 uefa european under-18 championship
soccertournament_left,title,1998 uefa european under-21 football championship,tournament_right,title,1998 uefa european under-21 championship
soccertournament_left,title,1958 uefa european under-18 football championship,tournament_right,title,1958 uefa european under-18 championship
soccertournament_left,title,2003 uefa european under-19 football championship,tournament_right,title,2003 uefa european under-19 championship
soccertournament_left,title,2004 uefa european under-19 football championship,tournament_right,title,2004 uefa european under-19 championship
soccertournament_left,title,2002 uefa european under-19 football championship,tournament_right,title,2002 uefa european under-19 championship
soccertournament_left,title,1998 uefa european under-18 football championship,tournament_right,title,1998 uefa european under-18 championship
soccertournament_left,title,1984 uefa european under-18 football championship,tournament_right,title,1984 uefa european under-18 championship
soccertournament_left,title,1968 uefa european under-18 football championship,tournament_right,title,1968 uefa european under-18 championship
soccertournament_left,title,1947 nafc championship,tournament_right,title,nafc championship 1947
soccertournament_left,title,1964 uefa european under-18 football championship,tournament_right,title,1964 uefa european under-18 championship
soccertournament_left,title,1986 uefa european under-18 football championship,tournament_right,title,1986 uefa european under-18 championship
soccertournament_left,title,1990 uefa european under-21 football championship,tournament_right,title,1990 uefa european under-21 championship
soccertournament_left,title,1980 uefa european under-21 football championship,tournament_right,title,1980 uefa european under-21 championship
soccertournament_left,title,1997 uefa european under-18 football championship,tournament_right,title,1997 uefa european under-18 championship
soccertournament_left,title,1955 uefa european under-18 football championship,tournament_right,title,1955 uefa european under-18 championship
soccertournament_left,title,1992 uefa european under-18 football championship,tournament_right,title,1992 uefa european under-18 championship
soccertournament_left,title,1998 uefa european under-16 football championship,tournament_right,title,1998 uefa european under-16 championship
soccertournament_left,title,1999 uefa european under-18 football championship,tournament_right,title,1999 uefa european under-18 championship
soccertournament_left,title,1975 uefa european under-18 football championship,tournament_right,title,1975 uefa european under-18 championship
soccertournament_left,title,2002 uefa european under-21 football championship,tournament_right,title,2002 uefa european under-21 championship
soccertournament_left,title,1957 uefa european under-18 football championship,tournament_right,title,1957 uefa european under-18 championship
soccertournament_left,title,1960 uefa european under-18 football championship,tournament_right,title,1960 uefa european under-18 championship
soccertournament_left,title,2002 uefa european under-17 football championship,tournament_right,title,2002 uefa european under-17 championship
soccertournament_left,title,2003 uefa european under-17 football championship,tournament_right,title,2003 uefa european under-17 championship
soccertournament_left,title,2001 uefa european under-18 football championship,tournament_right,title,2001 uefa european under-18 championship
soccertournament_left,title,2009 uae international cup,tournament_right,title,uae international cup 2009
soccertournament_left,title,2006 uefa european under-19 football championship,tournament_right,title,2006 uefa european under-19 championship
soccertournament_left,title,1988 uefa european under-18 football championship,tournament_right,title,1988 uefa european under-18 championship
soccertournament_left,title,2006 uefa european under-17 football championship,tournament_right,title,2006 uefa european under-17 championship
soccertournament_left,title,2015 uefa european under-21 football championship,tournament_right,title,2015 uefa european under-21 championship
soccertournament_left,title,2009 uefa european under-19 football championship,tournament_right,title,2009 uefa european under-19 championship
soccertournament_left,title,2007 uefa european under-19 football championship,tournament_right,title,2007 uefa european under-19 championship
soccertournament_left,title,2000 melanesia cup,tournament_right,title,melanesia cup 2000
soccertournament_left,title,2007 uefa european under-17 football championship,tournament_right,title,2007 uefa european under-17 championship
soccertournament_left,title,2000 uefa european under-18 football championship,tournament_right,title,2000 uefa european under-18 championship
soccertournament_left,title,2000 uefa european under-16 football championship,tournament_right,title,2000 uefa european under-16 championship
soccertournament_left,title,1972 ncaa division ii men's soccer championship,tournament_right,title,1972 ncaa university division men's soccer championship
soccertournament_left,title,1989 melanesia cup,tournament_right,title,melanesia cup 1989
soccertournament_left,title,2007 uefa european under-21 football championship,tournament_right,title,2007 uefa european under-21 championship
soccertournament_left,title,1998 melanesia cup,tournament_right,title,melanesia cup 1998
soccerclubseason_left,title,1991 fc dinamo tbilisi season,soccerleague_right,title,georgian premier league
soccerclubseason_left,title,1992 hnk hajduk split season,soccerleague_right,title,croatian first football league
noble_left,title,andronikos komnenos (son of john ii),monarch_left,title,andronikos i komnenos
televisionstation_left,title,k33cg,televisionstation_left,title,k33cg
televisionstation_left,title,kfxp,televisionstation_left,title,kfxp
televisionstation_left,title,wgtu,televisionstation_left,title,wgtu
televisionstation_left,title,dykc-tv,televisionstation_left,title,dykc-tv
televisionstation_left,title,wmyd,televisionstation_left,title,wmyd
televisionstation_left,title,kjtl,televisionstation_left,title,kjtl
televisionstation_left,title,krft-ld,televisionstation_left,title,krft-ld
televisionstation_left,title,kxtq-ca,televisionstation_left,title,kxtq-ca
televisionstation_left,title,maxxx,televisionstation_left,title,maxxx
televisionstation_left,title,wdbd,televisionstation_left,title,wdbd
televisionstation_left,title,repretel 4,televisionstation_left,title,repretel 4
televisionstation_left,title,kltv,televisionstation_left,title,kltv
televisionstation_left,title,dxrj-tv,televisionstation_left,title,dxrj-tv
televisionstation_left,title,kdyw,televisionstation_left,title,kdyw
televisionstation_left,title,kbeh,televisionstation_left,title,kbeh
