title
Geoff Ryman
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Ben Bova
Dan Simmons
Dan Simmons
Steven Brust
Steven Brust
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Timothy Zahn
Jan Lars Jensen
Élisabeth Vonarburg
Nancy Bennett
Jena Snyder
Candas Jane Dorsey
Scott Mackay
Hayden Trenholm
Jean-Louis Trudel
Derryl Murphy
Nalo Hopkinson
James Alan Gardner
Douglas Smith
Catherine MacLeod
Yves Meynard
Andrew Weiner
Katie Harse
Sylvie Bérard?Sylvie Berard
Michael Vance
Eric Choi
Spider Robinson
Spider Robinson
Spider Robinson
Spider Robinson
Michelle Knowlden
"Frank C. Gunderloy, Jr."
Marti McKenna
Don Webb
Kiel Stuart
L. A. Taylor
Mike Curry
"Arlan Andrews, Sr."
Sharon N. Farber
Eleanor Arnason
Martin E. Cirulis
John Morressy
Linda Nagata
Daniel Hood
Nancy Springer
Tabitha King
Stephen King
Alan Dean Foster
David Bischoff
Kevin J. Anderson
Billie Sue Mosiman
Richard T. Chizmar
Kristine Kathryn Rusch
Elizabeth Engstrom
Jack Cady
Peter Crowther
Bob Morrish
Jim Combs
R. Davis
John Helfers
Jack Ketchum
Tracy Knight
Ed Gorman
Nina Kiriki Hoffman
Edward Lee
Will Murray
Robert Charles Wilson
Gregory Benford
Adam-Troy Castro
Margaret Ball
Harry Turtledove
Lawrence Watt-Evans
K. D. Wentworth
Esther M. Friesner
Steven Piziks
Barbara Hambly
Laura Anne Gilman
Doranna Durgin
Elizabeth Ann Scarborough
Mark Bourne
Jody Lynn Nye
Sarah Zettel
Laura Frankos
Elizabeth Moon
Karen Joy Fowler
Storm Constantine
Storm Constantine
Storm Constantine
Michael Arnzen
J. N. Williamson
Trey Barker
Scott H. Urban
Nathaniel Kenyon
Ken Abner
Edward Lodi
Gregory Nicoll
David Bain
Steve Antczak
Yvonne Navarro
Peter Crowther
Stephen Mark Rainey
Michael Arnzen
Brian McNaughton
Kendall Evans
Joe Cadora
Don D'Ammassa
David Niall Wilson
Tom Piccirilli
William Scheinman
Eric Brown
Marc Levinthal
Stephen Wallenfels
B. McLaren
J. Brooke
Carroll Brown
Keith Brooke
David Riley
Chris East
Joe Mayhew
Ben Jeapes
Stuart Palmer (?-)
Jeff Janoda
Craig DeLancey
Jack McDevitt
Eric Brown
Michael J. Sherrod
Jon Picciuolo
Barry B. Longyear
Patricia Anthony
Nigel Brown
Kristine Kathryn Rusch
Joshua Mertz
Karl Schroeder
Chris Bunch
Alan Dean Foster
Bud Sparhawk
Daniel Abraham
Sarah A. Hoyt
M. Leigh Martin
Laura J. Underwood
Jefferson P. Swycaffer
Stephen L. Burns
Stephen Baxter
David Bollinger
George Barr
Ron Collins
Alan Smale
Sharon N. Farber
Leslie What
George Zebrowski
Jake West
Eliot Fintushel
Douglas Smith
Christie Gorden
Jack Williamson
Uncle River
William R. Eakin
Eliot Fintushel
W. Gregory Keyes
Kristine Kathryn Rusch
Ursula K. Le Guin
Diane Duane
"James Tiptree, Jr."
Pamela Sargent
Barry N. Malzberg
James C. Bassett
Douglas Lain
J. Gregory Keyes
Kristine Kathryn Rusch
Charlene Brusso
Mary Soon Lee
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Achmed Abdullah
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Richard Marsh
Aleister Crowley
Aline Myette-Volsky
Jean Ray
J. Timothy Hunt
Jessica Amanda Salmonson
Jean Paiva
Marvin Kaye
Ron Goulart
Andrew Warren
Laura J. Catanzariti
Nathaniel Hawthorne
Jay Sheckley
Roberta Rogow
Jack Snow
John Gregory Betancourt
L. Jagi Lamplighter
Jane Yolen
Christine Jacobsen
Chelsea Quinn Yarbro
Patricia Mullen
Tanith Lee
Kathleen C. Szaj
Darrell Schweitzer
Carole Buggé
A. M. Burrage
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
W. W. Jacobs
Dennis L. McKiernan
Michelle West
Anne Braude
Roberta Gellis
Tanya Huff
Jo Clayton
Diana L. Paxson
Lawrence Watt-Evans
Karen Haber
Irene Radford
Charles de Lint
Deborah Wheeler
Jon DeCles
Jane Yolen
Esther M. Friesner
Nina Kiriki Hoffman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Vera Chapman
Algernon Blackwood
Algernon Blackwood
Algernon Blackwood
Algernon Blackwood
Algernon Blackwood
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
L. Frank Baum
Joseph Jacobs
Thomas Crofton Croker
"D. R. McAnally, Jr."
William Carleton
Thomas Crofton Croker
George Moore
A. E. Coppard
"D. R. McAnally, Jr."
Joseph Sheridan Le Fanu
uncredited
W. B. Yeats
Joseph Sheridan Le Fanu
"D. R. McAnally, Jr."
Patrick Kennedy
Thomas Crofton Croker
Jeremiah Curtin
"D. R. McAnally, Jr."
Traditional
"D. R. McAnally, Jr."
Thomas Crofton Croker
James Stephens
"D. R. McAnally, Jr."
Traditional
Herminie Kavanagh
Daniel Corkery
Traditional
"D. R. McAnally, Jr."
Gerald Griffin
Letitia Maclintock
"D. R. McAnally, Jr."
Bram Stoker
Dr. Douglas Hyde
Charlotte Riddell
Douglas Niles
Jeff Grubb
Chris Pierson
Roger E. Moore
Nick O'Donohoe
Janet Pack
Jean Rabe
Teri McLaren
Adam Lesh
Kevin T. Stein
Richard A. Knaak
Linda P. Baker
Mark Anthony
Sue Weinlein Cook
Peter Crowther
Mary E. Wilkins Freeman
Ed Greenwood
J. Robert King
Roger E. Moore
Norman Partridge
Katherine Paterson
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
Lord Dunsany
M. Christian
Marc Laidlaw
Stephen Dedman
Maxim Jakubowski
Jack Dickson
Bill Brent
Marc Levinthal
Nancy Kilpatrick
Cecilia Tan
Gerard Daniel Houarner
Lucy Taylor
Kevin Killian
Shar Rednour
Thomas S. Roche
Stephen Mark Rainey
Kim Addonizio
Pamela Briggs
Chadwick H. Saxelid
Renée M. Charles
D. Travers Scott
Paula Guran
Anita Mashman
Amelia G
Carol Queen
Simon Sheppard
Pat Califia
Janice Eidus
Deborah Markus
Julie Anne Parks
Michael J. Arruda
Paul McMahon
Sue Burke
Rick R. Reed
Kyle Marffin
William R. Trotter
Edo van Belkom
Stirling Davenport
Barb Hendee
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Can Xue
Whitt Pond
Steve Eller
Karl-René Moore
Steven Schwartz
"Ralph Greco, Jr."
H. E. Phaiston
Mason Powell
Tom Dickson
Eric Del Carlo
M. Christian
Bram Stoker
Bram Stoker
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
William Browning Spencer
Tanith Lee
Simon Ortiz
Ralph Lombreglia
Richard Goldstein
Audrey Ferber
Stephen Dixon
Alison Baker
Thomas Fox Averill
"Lewis Theobald, III"
John S. Glasby
Stanley C. Sargent
Stephen Mark Rainey
Roger Johnson
"Henry J. Vester, III"
Franklyn Searight
James Wade
Irvin S. Cobb
Robert Louis Stevenson
Margaret Ball
David Drake
Esther M. Friesner
Mark L. Van Name
Billie Sue Mosiman
William C. Dietz
S. M. Stirling
Gregory Nicoll
Carla Montgomery
Joel Rosenberg
Harry Turtledove
Elizabeth Moon
Steven Popkes
Robert Holdstock
Allen Steele
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
R. Chetwynd-Hayes
Rosa Mulholland
E. Nesbit
Ambrose Bierce
Henry James
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Mercedes Lackey
Jennifer Heath
Jennifer Heath
Jennifer Heath
Jennifer Heath
Jennifer Heath
Jennifer Heath
Jennifer Heath
Kingsley Amis
W. Olaf Stapledon
Arthur Conan Doyle
Richard Jefferies
A. Square
Lieutenant-Colonel Sir George Tomkyns Chesney
Joe Clifford Faust
David Brin
Jack Mann
Theodore Roscoe
Jack Williamson
Elinore Cowan Stone
Joseph Harris
Dale C. Donaldson
John Lipford
Robert L. Davis
Samuel M. Clawson
Wylly Folk St. John
Alan Caillou
Dennis Quinn
James Benton Carr
Pauline Smith
Robert E. Howard
R. F. Starzl
Frank K. Kelly
Jack Williamson
James Blish
Raymond A. Young
Charles A. Stearns
Clyde B. Smith
R. W. Stockheker
Robert Moore Williams
"Roscoe Clark, F. R. C. S."
Sam Sackett
Monroe Schere
Stuart Harbour
William Morrison
"Frederic Arnold Kummer, Jr."
John Cotton
Edmond Hamilton
Jack Williamson
George O. Smith
Frank Belknap Long
Lester del Rey
Noel Loomis
Bryce Walton
Murray Leinster
George O. Smith
L. Sprague de Camp
Poul Anderson
C. M. Kornbluth
Morton Klass
George O. Smith
Alfred Coppel
Bryce Walton
Frederik Pohl
Wallace West
James E. Gunn
Richard S. Shaver
William Morrison
Poul Anderson
Frank Belknap Long
Judith Merril
Lester del Rey
Noel Loomis
Walter Kubilius
Alfred Coppel
Charles Dye
J. Harvey Haggard
Richard Wilson
George O. Smith
John Christopher
Charles Dye
Lester del Rey
Noel Loomis
H. B. Fyfe
Charles Dye
James E. Gunn
James Blish
Larry Shaw
Peter Michael Sherman
Tom Wilson
Walter Kubilius
Joseph Farrell
Evan Hunter
Tarr Roman
John Berryman
Wallace West
Ben Singer
H. Charles Blair
Maurice Raboid
Monroe Schere
Jerome Bixby
Joe L. Hensley
Robert Abernathy
Randall Garrett
Richard Wilson
Wallace West
Henry Josephs
Randall Garrett
Carol Emshwiller
Ron Smith
Thomas N. Scortia
George R. Hahn
Margaret St. Clair
Thomas N. Scortia
Thomas N. Scortia
Frank Belknap Long
Carol Emshwiller
Christopher Anvil
John Tara
Richard Wilson
Theodore L. Thomas
A. Bertram Chandler
Randall Garrett
Robert Silverberg
Thomas N. Scortia
Randall Garrett
Wallace West
Carol Emshwiller
Margaret St. Clair
Michael Zuroy
Don Berry
Mark Hellington
Earl Goodale
George H. Smith
Robert Silverberg
Ron Smith
T. H. Mathieu
Randall Garrett
Joe L. Hensley
Richard Wilson
Theodore L. Thomas
Walter Maneikis
T. H. Mathieu
A. Bertram Chandler
Carl Groener
Kate Wilhelm
Richard Embs
Bill Wesley
Donald Franson
Margaret St. Clair
L. D. Hinckley
Robert Silverberg
Joy Leache
Kate Wilhelm
Richard Wilson
Theodore L. Thomas
Brian W. Aldiss
Richard Hardwick
Tom W. Harris
George F. Forbes
C. M. Kornbluth
Al Sevcik
Carol Grey
Hal Clement
Bill Wesley
Clyde Hostetter
Charles V. De Vet
Rosser Reeves
Bill Wesley
J. S. Klimaris
Miriam Allen de Ford
Poul Anderson
Ross Rocklynne
Charles F. Myers
Bryce Walton
Fox B. Holden
Hal Annas
Charles F. Myers
Robert Bloch
Frank M. Robinson
James Blish
John McGreevey
Mack Reynolds
Margaret St. Clair
Dwight V. Swain
William Campbell Gault
Carlton Furth
Emil Petaja
Jules Archer
Richard Ashby
Robert W. Krepps
Milton Lesser
Leslie A. Croutch
Melvin Sturgis
William Oberfield
Dwight V. Swain
Charles E. Fritch
J. T. Oliver
Milton Lesser
Arthur Dekker Savage
Rog Phillips
Fox B. Holden
Gordon R. Dickson
Robert Sheckley
Dwight V. Swain
Robert W. Krepps
Bill Venable
Damon Knight
Daniel F. Galouye
I. M. Bukstein
Robert W. Krepps
Mack Reynolds
Alan E. Nourse
John Jakes
Richard H. Nelson
Robert Sheckley
S. J. Byrne
Daniel F. Galouye
Kris Neville
Damon Knight
Christopher Anvil
Daniel F. Galouye
"Irving E. Cox, Jr."
Milton Lesser
Robert Donald Locke
"Malcolm B. Morehart, Jr."
William Hardy
Kris Neville
Alfred Coppel
Charles Beaumont
Richard S. Shaver
Dave Dryfoos
Robert W. Krepps
Daniel F. Galouye
Rog Phillips
Louis G. Daniels
Richard S. Shaver
Frank Richards
Daniel F. Galouye
John Christopher
Milton Lesser
Lewis Parker
Mack Reynolds
R. R. Winterbotham
T. D. Hamm
Robert W. Krepps
Charles V. De Vet
John McGreevey
Morris Hershman
Robert E. Gilbert
Rog Phillips
Hal Annas
Sherwood Springer
"Malcolm B. Morehart, Jr."
Richard A. Sternbach
Daniel F. Galouye
Alan E. Nourse
John Massie Davis
F. L. Wallace
Alan J. Ramm
Frank M. Robinson
Christopher Anvil
Rog Phillips
Evan Hunter
Daniel F. Galouye
Fox B. Holden
Hal Annas
Daniel F. Galouye
Alan E. Nourse
Larry Maddock
Milton Lesser
Roger Dee
Milton Lesser
Arnold Marmor
Daniel F. Galouye
Len Guttridge
Richard O. Lewis
S. J. Byrne
Daniel F. Galouye
Arnold Marmor
Carl Jacobi
Charles E. Fritch
Joseph Slotkin
Louis G. Daniels
Frank Freeman
Frank M. Robinson
Raymond E. Banks
Edward W. Ludwig
Milton Lesser
Frank M. Robinson
Mack Reynolds
Ray C. Noll
A. Bertram Chandler
Jerry Dunham
Ray Russell
Milton Lesser
"Irving E. Cox, Jr."
Mack Reynolds
William F. Temple
Milton Lesser
Daniel F. Galouye
"Irving E. Cox, Jr."
Daniel F. Galouye
Gordon R. Dickson
Arnold Marmor
Hank Searls
Norman Arkawy
unknown
Dick Purcell
Paul W. Fairman
Edmond Hamilton
Milton Lesser
Dick Purcell
unknown
unknown
Randall Garrett
Robert Silverberg
Randall Garrett
Robert Silverberg
Tom W. Harris
Alan J. Ramm
Robert Silverberg
Robert Silverberg
Tom W. Harris
Harlan Ellison
Mark Reinsberg
John Jakes
R. J. Rice
William Sanders
Carey Curtis Smith
Joshua Mertz
Joshua Hicken
Michael Mayhew
Susan Lambert
Steven V. Taylor
Joshua Mertz
Benjamin Gorman
Edith Weil
Stuart Chapin
Benjamin Gorman
Christian Ulm
Joshua Mertz
Ed W. Marsh
Edith Weil
Steven V. Taylor
Benjamin Gorman
Michael Mayhew
Murray Leinster
Murray Leinster
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
R. Andrew Heidel
Elizabeth Hand
Felicity Savage
Micole Sudberg
Ellen Steiber
Steven Brust
Charles de Lint
Elisabeth Kushner
Michael Korolenko
Ellen Kushner
Donnárd Sturgis
Delia Sherman
Midori Snyder
Patricia A. McKillip
R. M. Meluch
Brian M. Thomsen
John Mina
David Weber
William R. Forstchen
Janet Berliner
William Sanders
Bill Fawcett
Esther M. Friesner
Harry Turtledove
Jody Lynn Nye
Lois Tilton
S. M. Stirling
Brad Linaweaver
Elizabeth Moon
Lillian Stewart Carl
Elaine Cunningham
Mary Kirchoff
Mary H. Herbert
Christie Golden
Ed Greenwood
Nick O'Donohoe
Dan Parkinson
Douglas Niles
R. A. Salvatore
Michelle West
Lesléa Newman
Laura Antoniou
Kerry Bashford
Sarah Schulman
Nancy Springer
Lawrence Schimel
Mike Resnick
Edgar Allan Poe
Edgar Allan Poe
Edgar Allan Poe
Edgar Allan Poe
Edgar Allan Poe
Edgar Allan Poe
Edgar Allan Poe
Caitlín R. Kiernan
Caitlín R. Kiernan
Caitlín R. Kiernan
Richard Laymon
Lucy Taylor
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
F. Anstey
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Grant Allen
Robert Charles Wilson
Susanna Clarke
M. Shayne Bell
Raphael Carter
Martha Soukup
David Langford
Carter Scholz
Ellen Kushner
Angélica Gorodischer
Geoffrey A. Landis
Ted Chiang
Kage Baker
William Barton
Brian Stableford
Robert Reed
Don D'Ammassa
Phillip C. Jennings
David Marusek
James Patrick Kelly
Gregory Feeley
Kim Stanley Robinson
Chris Lawson
Cory Doctorow
William Sanders
Robert Reed
Brian Stableford
Alastair Reynolds
Michael Swanwick
W. M. Shockley
Elisabeth Malartre
Geoffrey A. Landis
Michael Swanwick
Michael Swanwick
Michael Swanwick
Michael Swanwick
Michael Swanwick
Shane Tourtellotte
Charles Sheffield
James Gunn
Leslie Fish
Kandis Elliot
unknown
R. Garcia y Robertson
Wayne Wightman
Michael Kandel
Michael Nethercott
M. Rickert
Marc Laidlaw
William Sanders
Nina Kiriki Hoffman
Neil Jordan
Catherine Brophy
Mary Frances McHugh
M. P. Shiel
Vincent O'Sullivan
Patrick Lafcadio Hearn
Joseph Sheridan Le Fanu
Peter Tremayne
John Guinan
J. M. Synge
George Bernard Shaw
Sax Rohmer
Bram Stoker
Gerald Griffin
Brian Cleeve
Elizabeth Bowen
L. A. G. Strong
Dorothy Macardle
Charles Maturin
Charles de Lint
Zane Stillings
Peter Crowther
Michelle Sagara West
Nancy Springer
Jane Lindskold
Carol Rondou
Nina Kiriki Hoffman
Dean Wesley Smith
Genevieve Gorman
Kristine Kathryn Rusch
Josepha Sherman
Kristin Schwengel
R. Davis
Elizabeth Ann Scarborough
Bruce Holland Rogers
Esther M. Friesner
Simon Brown
Simon Brown
Simon Brown
Simon Brown
Simon Brown
Bruce Boston
Bruce Boston
Bruce Boston
Bruce Boston
Bruce Boston
Bruce Boston
Ed Greenwood
Thomas M. Reid
Peter Archer
Brian M. Thomsen
J. Robert King
Keith Francis Strohm
Richard Lee Byers
Jeff Grubb
Steven 'Stan' Brown
Mary H. Herbert
James Lowder
Monte Cook
Dave Gross
Elaine Cunningham
Roger E. Moore
Paul B. Thompson
Jeff Grubb
Jeff Crook
Jean Rabe
Nick O'Donohoe
Kevin T. Stein
Janet Pack
Robyn McGrew
Richard A. Knaak
Nancy Varian Berberick
Douglas Niles
Mary Cholmondeley
E. F. Benson
Arthur Conan Doyle
Ralph Adams Cram
E. Nesbit
A. M. Burrage
Jonathan Schmidt
Jonathan Schmidt
Jonathan Schmidt
Jonathan Schmidt
Jonathan Schmidt
Jonathan Schmidt
Jonathan Schmidt
Suzy McKee Charnas
Ellen Kushner
Chelsea Quinn Yarbro
Julian Hawthorne
Lawrence Schimel
John Helfers
Mark Garland
Jennifer Stevenson
A. R. Morlan
Nancy Holder
Elizabeth Ann Scarborough
Megan Lindholm
R. Davis
Bruce Holland Rogers
Sara Young
Felicia Dale
Lea M. Day
Jane Yolen
Bill Ransom
Mickey Zucker Reichert
Esther M. Friesner
John Helfers
Kathleen M. Massie-Ferch
Jacey Bedford
Ru Emerson
Michael Scott
Morgan Llywelyn
Nina Kiriki Hoffman
Janet Berliner
Elizabeth Moon
Thomas S. Roche
m. i. blue
Gary Jonas
Emilio Cubeiro
Charles Ardai
M. Christian
Mason Powell
Caitlín R. Kiernan
Bill Brent
D. Travers Scott
Kevin Andrew Murphy
Maxim Jakubowski
Paul Reed
Lucy Taylor
Jeff Gelb
Amelia G
Brian Hodge
Carol Queen
Lydia Lunch
Bruce Benderson
Kit Reed
Kit Reed
Kit Reed
Katherine Kurtz
Bradley H. Sinor
Andre Norton
Robert Reginald
Richard Woods
Diane Duane
J. Robert King
Richard Baker
P. D. Cacek
Roald Dahl
Brian Stableford
Michelle West
John Helfers
Mark Kreighbaum
Andrew Weiner
Andrew Weiner
Andrew Weiner
Andrew Weiner
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
Don Webb
William Tenn
Chet Williamson
George Alec Effinger
Billy Crystal
Donald E. Westlake
Stephen King
Walter Tevis
Doris Lessing
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Cecilia Tan
Newton E. Streeter
Newton E. Streeter
Newton E. Streeter
Newton E. Streeter
Newton E. Streeter
Newton E. Streeter
Newton E. Streeter
Newton E. Streeter
Paula M. Block
Craig D. B. Patton
Jackee C.
jaQ Andrews
J. A. Rosales
Vince Bonasso
Franklin Thatcher
Alara Rogers
Bobbie Benton Hull
Kathy Oltion
Peg Robinson
Jerry M. Wolfe
Dayton Ward
Phaedra M. Weldon
Keith L. Davis
Brian Lumley
Brian Lumley
Brian Lumley
Brian Lumley
Brian Lumley
Brian Lumley
Brian Lumley
Brian Lumley
Timothy Tocher
Lisa Harkrader
Rita Schlachter
Carole G. Vogel
Liya Lev Oertel
Bruce Lansky
Denise Vega
Timothy Tocher
V. McQuin
Timothy Tocher
Ray Bradbury
Gene Wolfe
Alexander Kluge
Henry Slesar
James White
James White
James White
Blair Reynolds
Bob Kruger
Adam Scott Glancy
Greg Stolze
Bruce Baugh
Ray Winninger
Dennis Detwiller
John Tynes
Neil Gaiman
Nancy Kilpatrick
Sidney Williams
Dawn Dunn
Joe Murphy
Gemma Files
Edo van Belkom
Corey Monroe
M. Christian
Maxi Dell
Thomas S. Roche
Geoff Nicholson
J. P. Kansas
Lucy Taylor
Poppy Z. Brite
Cree Fox
Will Self
M. Christian
Lunar
Yseult Ogilvie
Lawrence Schimel
Sue Dyson
Julian Rathbone
Michael Crawley
Carol Anne Davis
Michael Hemmingson
Michael Perkins
Alice Blue
Susan Scotto
Noel Amos
O'Neil De Noux
Joe Maynard
Thomas S. Roche
Alice Joanou
Maxim Jakubowski
Jennifer Footman
Cree Fox
Michael Crawley
Jules Torti
M. Christian
Cleo Cordell
Martin Amis
Douglas Coupland
Octavia E. Butler
Gerald Vizenor
Joanna Russ
Rosario Ferré
Samuel R. Delany
Maxine Hong Kingston
John Barth
Kathy Acker
Joyce Carol Oates
Susan Daitch
Leslie Marmon Silko
Toni Morrison
Ricardo Cortez Cruz
Curtis White
Robert Coover
Jay Cantor
Jay Cantor
William T. Vollmann
"Kurt Vonnegut, Jr."
"Kurt Vonnegut, Jr."
Ishmael Reed
Ntozake Shange
Donald Barthelme
William S. Burroughs
David Drake
Vikram Chandra
Katherine Vaz
Robert Clinton
Charles de Lint
Jane Yolen
Mayra Santos-Febres
Joyce Carol Oates
Ray Bradbury
Steve Stern
Caitlín R. Kiernan
Norman Partridge
Nicholas Royle
Christopher Fowler
Michael Chabon
Sonia Gernes
Steven Millhauser
Brennen Wysong
Gary A. Braunbeck
Jeffrey Shaffer
Christopher Harman
Douglas Clegg
Leslie Dick
Nancy Pickard
Emma Donoghue
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
Inagaki Taruho
